,time,BM1,BM2,BM3,Hydro2
115,05.01.2016 19:00,0.9769040000000001,0.8608180000000001,0.817274,0.464758
116,05.01.2016 20:00,0.97188,0.8214370000000001,0.792932,0.41483100000000006
117,05.01.2016 21:00,0.960009,0.798712,0.817762,0.41409700000000005
118,05.01.2016 22:00,0.952449,0.760336,0.807708,0.154919
119,05.01.2016 23:00,0.942412,0.731545,0.781249,0.504405
120,06.01.2016 00:00,0.938515,0.7263189999999999,0.76025,0.36930999999999997
121,06.01.2016 01:00,0.9344459999999999,0.734403,0.741214,0.378855
122,06.01.2016 02:00,0.9266459999999999,0.732093,0.666295,0.376652
123,06.01.2016 03:00,0.919126,0.7301300000000001,0.642908,0.367107
124,06.01.2016 04:00,0.9324819999999999,0.7055739999999999,0.622326,0.378855
125,06.01.2016 05:00,0.921861,0.6765100000000001,0.617984,0.491924
126,06.01.2016 06:00,0.921177,0.659784,0.614453,0.290749
127,06.01.2016 07:00,0.893231,0.6445,0.614742,0.245962
128,06.01.2016 08:00,0.857613,0.622789,0.616595,0.248164
129,06.01.2016 09:00,0.829385,0.61755,0.616103,0.183554
130,06.01.2016 10:00,0.8142010000000001,0.613845,0.616276,0.314244
131,06.01.2016 11:00,0.7975909999999999,0.599837,0.612687,0.232746
132,06.01.2016 12:00,0.7692979999999999,0.578633,0.609271,0.234949
133,06.01.2016 13:00,0.7593850000000001,0.582855,0.604178,0.354626
134,06.01.2016 14:00,0.738416,0.5891029999999999,0.6116159999999999,0.475771
135,06.01.2016 15:00,0.721409,0.589653,0.615726,0.315712
136,06.01.2016 16:00,0.715458,0.586326,0.616363,0.229075
137,06.01.2016 17:00,0.712511,0.5845899999999999,0.621544,0.15565299999999999
138,06.01.2016 18:00,0.685159,0.5639770000000001,0.612079,0.15565299999999999
139,06.01.2016 19:00,0.6627649999999999,0.564208,0.6097640000000001,0.156388
140,06.01.2016 20:00,0.648726,0.5602779999999999,0.596539,0.165198
141,06.01.2016 21:00,0.675092,0.561723,0.593906,0.29441999999999996
142,06.01.2016 22:00,0.675555,0.56285,0.610979,0.15565299999999999
143,06.01.2016 23:00,0.662938,0.558054,0.612889,0.370044
144,07.01.2016 00:00,0.658191,0.562706,0.617058,0.375918
145,07.01.2016 01:00,0.655645,0.566549,0.6231939999999999,0.370778
146,07.01.2016 02:00,0.635526,0.57311,0.62936,0.403084
147,07.01.2016 03:00,0.646411,0.577824,0.630373,0.49706300000000003
148,07.01.2016 04:00,0.609677,0.568717,0.627218,0.367107
149,07.01.2016 05:00,0.555714,0.567878,0.630142,0.380323
150,07.01.2016 06:00,0.570191,0.578576,0.635758,0.375918
151,07.01.2016 07:00,0.590607,0.559932,0.633239,0.32232
152,07.01.2016 08:00,0.60331,0.563717,0.63761,0.23935399999999998
153,07.01.2016 09:00,0.6196050000000001,0.583086,0.635121,0.447871
154,07.01.2016 10:00,0.6184470000000001,0.592025,0.630634,0.356094
155,07.01.2016 11:00,0.608316,0.58945,0.628897,0.302496
156,07.01.2016 12:00,0.585256,0.581901,0.6279710000000001,0.226138
157,07.01.2016 13:00,0.5956130000000001,0.584938,0.626958,0.31864899999999996
158,07.01.2016 14:00,0.596481,0.58112,0.628463,0.281938
159,07.01.2016 15:00,0.597204,0.5871069999999999,0.629534,0.420705
160,07.01.2016 16:00,0.599056,0.576465,0.625974,0.143906
161,07.01.2016 17:00,0.621168,0.564526,0.619315,0.15271700000000002
162,07.01.2016 18:00,0.618853,0.560625,0.619721,0.287812
163,07.01.2016 19:00,0.609532,0.561261,0.618997,0.24743
164,07.01.2016 20:00,0.610284,0.550516,0.605191,0.15859
165,07.01.2016 21:00,0.6176649999999999,0.55661,0.601168,0.15859
166,07.01.2016 22:00,0.619721,0.540125,0.589595,0.16373
167,07.01.2016 23:00,0.604881,0.5203479999999999,0.576078,0.45007299999999995
168,08.01.2016 00:00,0.615999,0.53576,0.568868,0.502937
169,08.01.2016 01:00,0.614065,0.530906,0.56657,0.380323
170,08.01.2016 02:00,0.606334,0.537363,0.5397430000000001,0.371512
171,08.01.2016 03:00,0.593495,0.534387,0.5048279999999999,0.36930999999999997
172,08.01.2016 04:00,0.584178,0.518491,0.501722,0.375918
173,08.01.2016 05:00,0.559678,0.518731,0.483857,0.370044
174,08.01.2016 06:00,0.523988,0.49524799999999997,0.46530299999999997,0.167401
175,08.01.2016 07:00,0.523712,0.465264,0.45128100000000004,0.317915
176,08.01.2016 08:00,0.524725,0.45579,0.453592,0.24522800000000003
177,08.01.2016 09:00,0.5681729999999999,0.46824799999999994,0.430555,0.310573
178,08.01.2016 10:00,0.564074,0.480238,0.406902,0.217327
179,08.01.2016 11:00,0.571437,0.49743699999999996,0.37945300000000004,0.301762
180,08.01.2016 12:00,0.581214,0.498503,0.38178,0.22466999999999998
181,08.01.2016 13:00,0.605789,0.512884,0.37639,0.44199700000000003
182,08.01.2016 14:00,0.5951,0.516975,0.37614899999999996,0.352423
183,08.01.2016 15:00,0.608751,0.488915,0.366151,0.43906000000000006
184,08.01.2016 16:00,0.6087199999999999,0.492938,0.359241,0.354626
185,08.01.2016 17:00,0.619974,0.504664,0.36821,0.376652
186,08.01.2016 18:00,0.625693,0.514925,0.381077,0.263583
187,08.01.2016 19:00,0.6251899999999999,0.48194499999999996,0.397911,0.154919
188,08.01.2016 20:00,0.606526,0.460567,0.408898,0.284875
189,08.01.2016 21:00,0.5942109999999999,0.483659,0.41924399999999995,0.159325
190,08.01.2016 22:00,0.601808,0.478141,0.43349099999999996,0.161527
191,08.01.2016 23:00,0.599068,0.47285,0.44101599999999996,0.374449
192,09.01.2016 00:00,0.613889,0.487967,0.453701,0.370778
193,09.01.2016 01:00,0.619637,0.48004399999999997,0.467975,0.371512
194,09.01.2016 02:00,0.639365,0.479087,0.47691999999999996,0.375184
195,09.01.2016 03:00,0.6319859999999999,0.460207,0.48766000000000004,0.367107
196,09.01.2016 04:00,0.620319,0.39361999999999997,0.49672700000000003,0.371512
197,09.01.2016 05:00,0.590467,0.415396,0.510281,0.463289
198,09.01.2016 06:00,0.5591149999999999,0.41384,0.516005,0.534508
199,09.01.2016 07:00,0.54548,0.38969299999999996,0.5251779999999999,0.27973600000000004
200,09.01.2016 08:00,0.54777,0.392356,0.5225350000000001,0.24229099999999998
201,09.01.2016 09:00,0.567833,0.405044,0.5248659999999999,0.24155700000000002
202,09.01.2016 10:00,0.602047,0.39908000000000005,0.5313899999999999,0.24155700000000002
203,09.01.2016 11:00,0.578677,0.40565100000000004,0.533927,0.251836
204,09.01.2016 12:00,0.593338,0.434558,0.5337189999999999,0.23421399999999998
205,09.01.2016 13:00,0.614908,0.470919,0.554154,0.292952
206,09.01.2016 14:00,0.579962,0.484741,0.55865,0.417034
207,09.01.2016 15:00,0.591996,0.506415,0.551556,0.22173299999999999
208,09.01.2016 16:00,0.599016,0.515915,0.539748,0.228341
