2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.028335485,0.0016486329999999998,0.002694538,0.003079472,0.00040169200000000004,0.0,0.006726381,0.004573303,0.0158155
0.0015900100000000002,0.06789405,0.005929090000000001,0.009665163999999999,0.010050098,0.004000213,0.002598308,0.016957045,0.042862739000000004,0.016081325
0.023975268,0.188884894,0.06126289600000001,0.089424243,0.09083449700000001,0.050818325,0.032104690000000005,0.184210308,0.095370065,0.11011968200000001
0.025510538000000003,0.130277011,0.042731724,0.08808569899999999,0.089487391,0.076905867,0.043423129000000005,0.19531602199999998,0.131389815,0.20313642900000003
0.016255350000000002,0.08223828000000001,0.079225021,0.075122555,0.076524247,0.06214490900000001,0.033393718,0.192510091,0.183311784,0.13294816399999998
0.009380630000000001,0.046760665,0.041147588,0.09555628500000002,0.09712102599999999,0.029557934,0.02259847,0.076156191,0.07938941399999999,0.200802482
0.002255188,0.029093374999999998,0.017155029,0.039376431999999996,0.040351426999999995,0.010975268000000002,0.0072050759999999995,0.030481525,0.011029197999999999,0.054812455
0.0,0.012222056000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.014817978000000002,0.00040169200000000004,0.005665493000000001,0.005665493000000001,0.000598308,0.0,0.003975574000000001,0.05932042199999999,0.012874710999999999
0.010932968,0.040742374,0.0028369000000000003,0.017527917,0.01832279,0.0040082979999999995,0.000384934,0.013303408999999999,0.111011481,0.043301612
0.075484987,0.233065454,0.034946066000000005,0.08296224099999999,0.08417561499999998,0.033100386,0.020887437999999998,0.05036243,0.071535131,0.056242674
0.09987285500000001,0.137751154,0.07312542,0.05224148000000001,0.052873355,0.029928812,0.042242984,0.050198144,0.05725093500000001,0.05895866300000001
0.081568189,0.087825919,0.06290464600000001,0.041439739,0.041636304,0.02715066,0.02502936,0.04314695300000001,0.055037222999999996,0.08283468899999999
0.050079852,0.051734118,0.09592874900000001,0.019644602,0.019849729,0.015439364,0.010196778,0.004,0.052461190000000005,0.121033718
0.021029263,0.031665877,0.045897088,0.006297164,0.006297164,0.0046903959999999995,0.002803384,0.00040169200000000004,0.057059734,0.048686263
0.0,0.012615126,0.0,0.0,0.0,0.0,0.0,0.0,0.004481113,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003376474,0.004313598,0.01108353,0.011493784,0.0,0.00392467,0.002309604,0.065702038,0.019115508
0.0024016920000000004,0.012702674,0.013380305999999998,0.027387527,0.0284046,0.000811682,0.013585956000000003,0.007912054,0.173002883,0.10155122899999999
0.025778165999999998,0.07009560499999999,0.111765962,0.09898880300000001,0.101997629,0.030598132000000004,0.108311923,0.023008284,0.19336602399999997,0.22697227900000003
0.035300996,0.097720625,0.13559421700000002,0.123809509,0.127194443,0.034678433,0.08292296400000002,0.038025028,0.215734441,0.23708962099999997
0.024372008000000004,0.04919770400000001,0.17760563000000001,0.107095274,0.10966852600000002,0.074608508,0.14444684400000002,0.039067120000000004,0.146100028,0.15641863099999997
0.011246728000000001,0.024344083000000002,0.10686685600000001,0.058423907,0.059629034000000004,0.037671992,0.164096835,0.016351631000000002,0.076517329,0.06242448600000001
0.0030250560000000004,0.013770405,0.048394246,0.023151021,0.024151020999999998,0.014887762000000002,0.072427558,0.00517156,0.027753272000000002,0.058383843000000005
0.0,0.004401854,0.0,0.0,0.0,0.0,0.0,0.0,0.000769868,0.0014016410000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0022472050000000004,0.0030588870000000006,0.007983608,0.008368542000000001,0.0033684400000000003,0.010920616,0.0,0.041177884,0.006836738
0.00362379,0.009536539,0.011331463,0.023114137,0.023499070999999996,0.012523557000000001,0.030699133999999996,0.000769868,0.08339444900000001,0.021966697
0.021298118,0.079229237,0.077609339,0.116821269,0.118632951,0.084966403,0.08253739200000001,0.026606967000000002,0.091523183,0.01935158
0.021255614000000003,0.046506581,0.074657871,0.109630894,0.111229202,0.10382309999999999,0.09218695599999999,0.06553927000000001,0.21446510400000002,0.024966808
0.017786626,0.037820665,0.07985489900000001,0.06846026899999999,0.069460269,0.09306008000000002,0.086096744,0.107366606,0.166982266,0.021326524000000003
0.006606768000000001,0.014054578000000002,0.048577921999999996,0.022551718000000002,0.022765091999999997,0.046415836,0.10027411600000001,0.030269295,0.228018893,0.014188318
0.001401692,0.007121448000000001,0.018506433000000003,0.008054106,0.008267479999999999,0.018121823,0.043361415,0.011297539000000002,0.174033772,0.013778328
0.0,0.001573252,0.0,0.0,0.0,0.0,0.0,0.0,0.009610757,0.000769868
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004402586,0.000811946,0.0070667080000000005,0.0070667080000000005,0.000384934,0.027564254,0.006614594,0.0045314380000000005,0.0
0.0055023419999999995,0.014224303000000002,0.00323066,0.020664904999999997,0.020664904999999997,0.004531489,0.068767147,0.013777383999999998,0.029535631,0.00700846
0.030682103,0.136469338,0.034422861,0.123806587,0.123986394,0.038318277000000005,0.36338175,0.040481169,0.06024420700000001,0.039820142
0.024242424000000002,0.19288924200000002,0.03648159000000001,0.14365648199999997,0.14404141599999998,0.046560701,0.396545567,0.028736337999999997,0.08681366,0.091255448
0.022347114,0.22785008100000004,0.01364842,0.111421467,0.11180640100000001,0.059794651000000004,0.39535838300000004,0.025180019999999997,0.08509673999999999,0.113645464
0.012083627999999999,0.128230996,0.01605443,0.07791588099999999,0.07791588099999999,0.031447958,0.217745744,0.010744812000000001,0.03382353899999999,0.125542927
0.0034435060000000003,0.083001722,0.00490377,0.031870064000000004,0.031870064000000004,0.01137248,0.102081296,0.0027866260000000004,0.046231558,0.04563202300000001
0.0,0.038782474000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.023418292,0.000384934
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.001427012,0.00217156,0.0,0.0,0.00040169200000000004,0.00405841,0.006728420000000001,0.061378173999999994,0.021167659000000002
0.0012133740000000001,0.007264227000000001,0.009736616,0.0008534959999999999,0.0008534959999999999,0.0038369510000000003,0.013501804999999999,0.021407145000000002,0.17696564299999998,0.06898905200000001
0.018681936,0.09462384399999998,0.049485283,0.019640122,0.019640122,0.031171722,0.038665492999999995,0.11476572199999999,0.267913705,0.088958367
0.021443506,0.19408692900000002,0.107039363,0.046116982,0.045903608,0.026811844,0.028753373999999998,0.077578144,0.376444401,0.09755810599999999
0.019845198000000005,0.22295153899999998,0.237699583,0.031379996,0.031379996,0.019376636000000003,0.034758164,0.067602654,0.325856535,0.055844911
0.008640122000000002,0.143250251,0.1952192,0.02201182,0.021798446,0.009041814,0.020778314,0.048977491,0.271216961,0.09785116
0.002213374,0.096169682,0.088256248,0.008292536,0.008292536,0.002,0.006841041999999999,0.019368926,0.098775246,0.12160960600000001
0.0,0.046460064,0.0,0.0,0.0,0.0,0.0,0.0,0.003171509,0.011045965
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007346952,0.040580273,0.013907491,0.014120864999999998,0.014603709999999999,0.005356783,0.0032049139999999997,0.049847962,0.019752772
0.009719283999999998,0.020233691,0.086228453,0.034338224,0.034936532000000006,0.039329701999999994,0.016823144,0.012572927999999997,0.229428805,0.018883282
0.043753161,0.09018312500000002,0.285670304,0.155947738,0.15810254,0.3197641809999999,0.126219739,0.034619194000000006,0.20362808300000002,0.047406195
0.07098712500000001,0.095305119,0.274483149,0.17755097699999997,0.17990239499999996,0.40803025600000004,0.13267743199999998,0.030326038,0.179567643,0.07392747200000001
0.076086812,0.035251083,0.191623812,0.126546946,0.128128496,0.297403474,0.09673189400000001,0.036109258000000005,0.12866941099999998,0.058875498000000005
0.044585382,0.023807966,0.083172755,0.099785459,0.10055532700000001,0.16396532099999997,0.11292389900000001,0.032146865,0.186530513,0.057891066000000005
0.016008298,0.013322433,0.030418811,0.03795781999999999,0.03834275399999999,0.06917099,0.047737287,0.010979248,0.10067088,0.037828139000000004
0.0,0.0040502739999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.004251032,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.008518998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004577296999999999,0.046923185,0.024360897,0.005075168,0.00042674799999999996,0.0029203659999999998,0.003932968,0.043335161000000004,0.005477337
0.12831625900000002,0.014581342,0.09680585699999998,0.041989737,0.017125381999999998,0.002510376,0.010129537999999999,0.012832419999999999,0.09574693,0.027605734
0.380835288,0.04394171499999999,0.23591891599999998,0.060233643,0.051531966,0.024795085999999997,0.04073629200000001,0.047645431,0.18248443000000003,0.046706867
0.42872012000000004,0.042572913999999996,0.28510669299999997,0.052614148,0.02438063,0.10600369700000001,0.04147717,0.04942387,0.207969583,0.048661508
0.42511922,0.025217368,0.10723706399999999,0.042122823999999996,0.014820142,0.24639072700000003,0.02260245,0.025180019999999997,0.064469761,0.038309765999999995
0.319421909,0.009665178000000002,0.013719594000000002,0.029891798,0.0062970019999999995,0.09728610899999998,0.013271946,0.013108683999999999,0.072470715,0.01923843
0.21161116600000002,0.0031715600000000004,0.003129746,0.018472769,0.00040169200000000004,0.036268312999999996,0.00276157,0.002359878,0.03239343099999999,0.014632199
0.09066917499999999,0.0,0.0,0.0051086840000000005,0.0,0.0,0.0,0.0,0.0,0.003204974
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015092250000000001,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.01230928,0.047457225,0.04458498699999999,0.005171398000000001,0.095356808,0.024764967000000002,0.050735977,0.016012755,0.008267627999999999
0.13017726200000002,0.03211632,0.110983196,0.074104406,0.014702512,0.20302235700000001,0.058099081,0.11920009599999999,0.035158897999999994,0.021008673
0.332478456,0.089663771,0.25402445,0.10739322500000001,0.106348369,0.385825457,0.147049288,0.098129714,0.05940186,0.039718986000000005
0.381404635,0.10606139,0.211614058,0.121625001,0.201653295,0.423910213,0.213862692,0.04793925400000001,0.17102778100000002,0.05754715700000001
0.367044568,0.155860817,0.148334534,0.12559943099999998,0.254901984,0.409664623,0.30476486799999997,0.057001477,0.30496612000000006,0.038167992
0.227728944,0.208117134,0.17620099100000003,0.08448190800000001,0.121105707,0.340064504,0.21772565600000002,0.028418612,0.28641123199999996,0.06176611
0.015945945000000003,0.11515463000000001,0.021795123,0.043997409,0.010033891,0.06456657900000001,0.027025630000000002,0.00040169200000000004,0.159144769,0.05630261600000001
0.0,0.056786144000000004,0.0,0.019075399,0.0,0.0,0.0,0.0,0.008313745999999999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.015736675999999998,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0037363519999999996,0.034112164,0.046655679000000005,0.005012292000000001,0.030279492999999998,0.0032386940000000003,0.009974619999999998,0.12249145,0.033782651
0.112894311,0.013414132,0.080291184,0.07862642,0.015091769,0.07352819399999999,0.012477703000000001,0.027882208,0.257623506,0.071432813
0.23132832399999997,0.046447389,0.153629757,0.114307989,0.037418293,0.25256311200000003,0.098928078,0.043820128,0.364999562,0.124429636
0.325149604,0.078332454,0.17507712,0.139794314,0.044795151,0.33814497600000004,0.068597498,0.067092287,0.25856412200000006,0.258324762
0.28539211200000003,0.06308040300000001,0.197046544,0.150325873,0.05789557399999999,0.26176648199999997,0.019761570000000003,0.057707367,0.26232923399999997,0.26165197
0.182965616,0.049230095,0.113354507,0.09743939000000001,0.018916062,0.178267714,0.009786626,0.057231461,0.12828035,0.19636069500000003
0.033108869,0.029309427999999995,0.020762533,0.045578746,0.000384934,0.023557670000000003,0.0,0.008631986000000001,0.038936934,0.15324688200000003
0.0,0.010987384,0.0,0.019100455000000002,0.0,0.0,0.0,0.0,0.0073137459999999994,0.010221658
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.011707316,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.018110949,0.063676437,0.041337207,0.016196718,0.065962313,0.011690711000000001,0.091122106,0.12416760299999997,0.004418288
0.052059031000000006,0.045101974,0.13952326099999998,0.07151434400000001,0.041761612000000004,0.14916388,0.031988556,0.19261441599999998,0.244555161,0.016836951000000003
0.07969527,0.07997095900000001,0.13371686700000002,0.134705788,0.049990906,0.163337336,0.082981092,0.402513206,0.37284342200000004,0.023782697000000002
0.139928344,0.147688278,0.103325709,0.148850425,0.067651308,0.10045659400000001,0.080414049,0.322889829,0.39935472,0.031585854
0.11277411100000001,0.17675995499999997,0.08480320300000001,0.14577452999999999,0.111683664,0.07949316899999999,0.034811506,0.343248549,0.254314113,0.010426748
0.08917501500000001,0.273252963,0.12436530200000001,0.11778539099999999,0.205163436,0.023384772,0.021736352,0.32916690300000007,0.12643488200000003,0.008
0.068227601,0.141702847,0.004924883,0.017297752,0.031385346,0.000786626,0.001870254,0.06926133000000001,0.09337586,0.007008298
